# Number of Traces
8953
# TraceId; FracturesId1; FracturesId2; X1; Y1; Z1; X2; Y2; Z2
6044; 85; 86; 6.4213590292971712e-01; 6.2396073935411667e-01; 4.7281286470219475e-01; 4.8663733805234111e-01; 6.6718299825278826e-01; 6.4214458488878123e-01
6045; 85; 88; 5.5803784979507742e-01; 8.6988628108463073e-01; 8.8525275739974651e-01; 1.4381218071986285e-01; 4.1995136757044305e-01; 5.2163576166345904e-01
6046; 85; 89; 6.9423429136260095e-01; 6.4882972100128877e-01; 4.7281286470219475e-01; 7.4562516452870098e-01; 6.8055957930065081e-01; 4.8319143716604590e-01
6047; 85; 90; 9.5511765687871786e-02; 3.6303163874515321e-01; 4.7281286470219475e-01; 2.5591657635746001e-01; 6.0974790015371949e-01; 7.1812271665384553e-01
6048; 85; 91; 3.1601472509060619e-02; 3.3252428610070839e-01; 4.7281286470219475e-01; -1.1443148812905822e-01; 3.3318579991647373e-01; 5.7426838809326763e-01
6049; 85; 92; 6.1373271052120237e-01; 9.5686298398912784e-01; 9.7232126534221552e-01; -1.0779716094850740e-02; 5.2891611372806380e-01; 7.8512756265063666e-01
6050; 85; 94; 6.8463588857911861e-01; 8.0832689336849406e-01; 7.0937324787154821e-01; 2.7918019631579066e-01; 8.0378125184303317e-01; 9.8185947483866731e-01
6051; 85; 96; 5.7131436676374059e-01; 9.5302321765606623e-01; 9.9597814936942552e-01; 3.3698548351902113e-01; 5.9539122121613586e-01; 6.4163133287368967e-01
6052; 85; 97; 5.1277425210545258e-01; 9.2507930075476308e-01; 9.9597814936942552e-01; 1.9611490057114866e-01; 5.5607228780003937e-01; 6.8189233386474879e-01
6053; 85; 98; -3.2351999021036665e-02; 3.0199632242283264e-01; 4.7281286470219475e-01; -1.4598213037455190e-02; 4.0135700040548949e-01; 6.0384747912921299e-01
6054; 85; 99; -6.0731494952499354e-02; 3.2394943581745472e-01; 5.2399484848842004e-01; 6.0790416056253771e-01; 7.8611508215097792e-01; 7.3015720197242051e-01
6055; 85; 100; 7.1857419960111468e-02; 3.5174032038628744e-01; 4.7281286470219475e-01; -1.1803483993378007e-01; 3.4073451359707907e-01; 5.8763160028281169e-01
6056; 85; 101; 6.9931844084919348e-01; 7.7756820279543415e-01; 6.5492226109529939e-01; 4.5570063514325532e-01; 8.7680292836906482e-01; 9.6565462123760404e-01
6057; 85; 106; 7.1647340224126865e-01; 7.4163002668370392e-01; 5.9130222019745149e-01; 3.4747436740650761e-01; 8.4617398482251360e-01; 9.9597814936942552e-01
6058; 85; 107; 7.2514191817724871e-01; 6.6358336746007196e-01; 4.7281286470219475e-01; 6.6336795128357706e-01; 8.5288140203754259e-01; 7.8824646767257134e-01
6059; 85; 108; 6.4507445539657571e-01; 6.2536344699183366e-01; 4.7281286470219475e-01; 7.1607476868099118e-01; 7.4246512988014235e-01; 5.9278057289253971e-01
6060; 85; 109; 5.3878074872028225e-01; 5.7462452166119604e-01; 4.7281286470219475e-01; 4.8993392837951821e-01; 6.0528581600169240e-01; 5.5063572544587058e-01
6061; 85; 110; 2.5722943132141124e-01; 4.4022699506303781e-01; 4.7281286470219475e-01; 2.5912647266860384e-01; 8.0400142941547470e-01; 9.9597814936942552e-01
6062; 85; 111; -2.9185988149016594e-02; 3.0350760652660957e-01; 4.7281286470219475e-01; 1.3905045234473717e-01; 6.9827231300902304e-01; 9.2618135105125243e-01
6063; 85; 112; -9.8539748702754115e-02; 5.6540256346442708e-01; 8.9812940622400395e-01; -9.8539102386747401e-02; 5.6528998251049656e-01; 8.9796664812070126e-01
6064; 85; 115; 6.1176840115860520e-01; 9.6097804401156228e-01; 9.7960600583963120e-01; 5.8663514845608422e-01; 9.6033653866633262e-01; 9.9597814936942552e-01
6065; 85; 116; 5.9957644413408140e-01; 6.0364513206684411e-01; 4.7281286470219475e-01; 5.8334951021423986e-01; 6.8491045815001328e-01; 6.0114452665388274e-01
6066; 85; 120; 2.2745493781528958e-01; 4.2601424578555308e-01; 4.7281286470219475e-01; 3.0906089534097247e-01; 4.8470637621869095e-01; 5.0126980851777303e-01
6067; 85; 123; 6.8763473729460978e-01; 8.0204456193057294e-01; 6.9825186592462385e-01; 1.3726277150712660e-01; 6.1453101702854795e-01; 8.0667785863926755e-01
6068; 85; 125; 6.9297888351280368e-01; 7.9084903291906439e-01; 6.7843282971725416e-01; 5.6215007391654559e-01; 7.5975271457617588e-01; 7.2363788545032914e-01
6069; 85; 126; 3.2157130805226863e-02; 6.9565841599304123e-01; 9.9597814936942552e-01; 2.3191857866900131e-03; 4.2674824114138071e-01; 6.2881246057814577e-01
6070; 85; 130; 6.1543015274782698e-01; 6.7304277584170991e-01; 5.6195600979680405e-01; 9.6973768803823732e-02; 6.4454689149839650e-01; 8.7768058526910420e-01
6071; 85; 132; 1.5340919677078069e-02; 3.2476236865728503e-01; 4.7281286470219475e-01; -1.5255692519437861e-01; 5.1176461681171537e-01; 8.5797236002680899e-01
6072; 85; 134; -1.6616939840900036e-01; 4.4157229457523728e-01; 7.6614104188423726e-01; 2.9688856637429262e-01; 5.7803172646437118e-01; 6.4419854723182390e-01
6073; 85; 135; 9.1646970866411492e-02; 3.6118679259201736e-01; 4.7281286470219475e-01; 4.7077812657684265e-01; 8.3480302272127960e-01; 8.9472483931500879e-01
6074; 85; 136; 6.2065901689945879e-01; 6.1370882368856816e-01; 4.7281286470219475e-01; 3.7298929422595839e-01; 6.5112877377015943e-01; 6.9721251366734194e-01
6075; 85; 138; 1.8267628279143105e-01; 4.0463931301948497e-01; 4.7281286470219475e-01; 8.2279415134925329e-02; 7.1734060411279887e-01; 9.9274357862296425e-01
6076; 85; 139; -1.0048089924472009e-02; 3.1264301462708821e-01; 4.7281286470219475e-01; 2.3948299492070746e-01; 6.2160156768637675e-01; 7.4652251628427257e-01
6077; 85; 140; 3.2939722568223923e-01; 4.7467603672175279e-01; 4.7281286470219475e-01; 2.4035988425700877e-01; 4.5052528194147401e-01; 4.9927023551197414e-01
6078; 85; 142; 1.1199248760568725e-01; 3.7089865312380915e-01; 4.7281286470219475e-01; 1.1890279939930332e-01; 7.3706615441122481e-01; 9.9597814936942552e-01
6079; 85; 143; 5.7790756609728544e-01; 5.9330156969531100e-01; 4.7281286470219475e-01; 7.1785124182340943e-01; 7.3874357066523921e-01; 5.8619243250612152e-01
6080; 85; 145; 4.7444796417126228e-01; 5.4391549425390617e-01; 4.7281286470219475e-01; -1.7186744880963997e-01; 4.5350922256426196e-01; 7.8727254962952153e-01
6081; 85; 146; 2.6668054836178290e-01; 4.4473845239007337e-01; 4.7281286470219475e-01; 1.8156033333112703e-01; 5.6519144587182568e-01; 7.0505649945738780e-01
6082; 85; 148; 4.2800660936643248e-01; 5.2174687762195415e-01; 4.7281286470219475e-01; -2.9646941840311011e-02; 6.3645127108322774e-01; 9.5315076939928434e-01
6083; 85; 149; 7.2510872518201119e-01; 6.6356752290107091e-01; 4.7281286470219475e-01; 2.3978269980284872e-01; 6.5762037177608701e-01; 7.9824627345019661e-01
6084; 85; 150; 3.6142175398565823e-01; 4.8996283216002368e-01; 4.7281286470219475e-01; -6.0621489585834590e-02; 4.8519370511452953e-01; 7.5639265108267884e-01
6085; 85; 151; 9.9071998854913718e-02; 3.6473110346861348e-01; 4.7281286470219475e-01; 4.8485811622621916e-02; 5.5667234251904674e-01; 7.8435772507568791e-01
6086; 85; 154; 5.1422139035064829e-01; 5.6290119871527466e-01; 4.7281286470219475e-01; 1.9935580631535765e-01; 5.0615962929221547e-01; 6.0770045349982760e-01
6087; 85; 156; 1.7773435747798999e-01; 4.0228030243166246e-01; 4.7281286470219475e-01; 1.4462635824698514e-01; 4.7274195927444168e-01; 5.9718613361808415e-01
6088; 85; 161; 3.8944440726397689e-01; 5.0333934669427571e-01; 4.7281286470219475e-01; 1.0107914441559024e-01; 5.6810880344587700e-01; 7.6465079578172224e-01
6089; 85; 162; -1.4883230434059025e-01; 6.0926374858846555e-01; 9.9597814936942552e-01; -1.9556970533955625e-01; 5.5709760609998960e-01; 9.5293303662217599e-01
6090; 85; 164; 7.2368596200946905e-02; 3.5198432855878947e-01; 4.7281286470219475e-01; 5.2947948227554742e-01; 8.0103598311614999e-01; 8.0564225861873695e-01
6091; 85; 165; 5.3402445000438914e-01; 5.7235411927386703e-01; 4.7281286470219475e-01; 6.0825104257153995e-01; 6.1596532389056791e-01; 4.8460549776627881e-01
6092; 85; 168; 3.6453849367246632e-01; 4.9145059683762204e-01; 4.7281286470219475e-01; 3.4142121425728988e-01; 6.1314600812864506e-01; 6.6417652342048783e-01
6093; 85; 170; 1.7620842401248765e-01; 4.0155190348325220e-01; 4.7281286470219475e-01; 2.1610371458399530e-01; 7.8346466784951552e-01; 9.9597814936942552e-01
6094; 85; 171; 1.7945309444671387e-01; 6.5576942706044128e-01; 8.3709729968596125e-01; -1.4523140350985725e-01; 5.5184782584457837e-01; 9.1072070381625170e-01
6095; 85; 173; -1.2236465206741061e-01; 3.4980509950122474e-01; 6.0368892729893808e-01; 2.6192494424084639e-01; 7.5169783931299128e-01; 9.1864363850528785e-01
6096; 85; 174; 1.2091552545295289e-01; 3.7515803371379702e-01; 4.7281286470219475e-01; 1.3668916648837626e-02; 5.1838408930382718e-01; 7.5311717575268022e-01
6097; 85; 175; 7.7511713781891534e-02; 5.2178400674943837e-01; 7.1408155257115091e-01; 1.7531440472590110e-01; 5.8940656501561084e-01; 7.4426711458220551e-01
6098; 85; 176; 7.1564026939556302e-01; 7.4337536870162702e-01; 5.9439193544109070e-01; 7.9341960269046941e-02; 4.3481531936867224e-01; 5.8743507216799484e-01
6099; 85; 178; 6.9769092215566086e-01; 7.8097771518642811e-01; 6.6095799638365638e-01; 6.8296448215528205e-01; 7.6864103798173744e-01; 6.5330655183417274e-01
6100; 85; 179; 3.6852750468090412e-01; 8.5622362551661801e-01; 9.9597814936942552e-01; 2.1886546564545681e-01; 6.5862414494943777e-01; 8.1408897411113412e-01
6101; 85; 180; 3.0509960514574141e-01; 4.6307765340572071e-01; 4.7281286470219475e-01; 6.9224594580842791e-01; 7.9238447468991857e-01; 6.8115096621795779e-01
6102; 85; 183; 2.0722541887124574e-01; 4.1635775639147798e-01; 4.7281286470219475e-01; 2.0966251642781125e-01; 4.3076170085910698e-01; 4.9190247220412087e-01
6103; 85; 186; 6.8929284838254634e-01; 7.9857096109119108e-01; 6.9210267719625829e-01; -2.2422678152294467e-01; 5.6319754404382372e-01; 9.8144977990549731e-01
6104; 85; 194; 5.3275607920513890e-01; 5.7174866695418536e-01; 4.7281286470219475e-01; -1.1012238763893223e-01; 6.2774179055817592e-01; 9.9597814936942552e-01
6105; 85; 196; 3.8169945001962113e-01; 4.9964231871775494e-01; 4.7281286470219475e-01; 3.7440996723127995e-01; 5.0694630275122365e-01; 4.8836008195795827e-01
6106; 85; 197; 5.2711748090003807e-01; 5.6905710197524217e-01; 4.7281286470219475e-01; 6.0340761751024552e-01; 7.1434022779308781e-01; 6.2977057022694360e-01
6107; 86; 87; 6.8269866124233758e-01; 9.0552771328152137e-01; -2.3298809242267676e-01; 6.2356882751605325e-01; 6.3882120104517293e-01; 4.7111701600720896e-01
6108; 86; 88; 3.5398666061843442e-01; 7.6798958531198280e-01; 6.4214458488878123e-01; 2.3643859160915079e-01; 9.8436338282700453e-01; 3.5510806973607495e-01
6109; 86; 89; 8.1593449906881754e-01; 4.1693683613354393e-01; 6.4214458488878112e-01; 4.4539916294149035e-01; 8.7495709890821050e-01; 2.4351631175960622e-01
6110; 86; 92; 3.1196282823371879e-01; 7.9992518639446919e-01; 6.4214458488878123e-01; 3.5643211919721424e-01; 8.9257701226288011e-01; 3.5646019774187249e-01
6111; 86; 93; 1.0042283753255046e+00; 4.3906073233243548e-01; 2.6886514353338847e-01; 1.0843266144853805e+00; 3.6817523174563471e-01; 2.9149386880050265e-01
6112; 86; 95; 5.2349669066977988e-01; 6.3917209314130308e-01; 6.4214458488878123e-01; 6.4850207730219278e-01; 5.8435191591812119e-01; 5.5137224908553339e-01
6113; 86; 96; 3.9489507429052384e-01; 7.3690163578874168e-01; 6.4214458488878123e-01; 3.9054774049283858e-01; 7.7702997883897029e-01; 5.5894514940094964e-01
6114; 86; 99; 1.5691864511294029e-01; 9.1774949944084505e-01; 6.4214458488878123e-01; 1.4114489126858573e-01; 9.3067508766916152e-01; 6.4002424198584473e-01
6115; 86; 105; 7.5859872583500443e-01; 6.1735652559593424e-01; 2.8777145487779077e-01; 8.2648315870195910e-01; 5.2289047942064992e-01; 3.8464737747642203e-01
6116; 86; 106; 3.2870610001561729e-01; 7.8720130049212489e-01; 6.4214458488878123e-01; 4.3688428838823778e-01; 7.5681792138864479e-01; 5.2505287207460349e-01
6117; 86; 107; 7.5072218472828400e-01; 4.6649429765631645e-01; 6.4214458488878112e-01; 7.4749612343853322e-01; 6.0071136974633976e-01; 3.4444133593190113e-01
6118; 86; 108; 6.2310854703490104e-01; 5.6347303554846295e-01; 6.4214458488878123e-01; 6.9070126950228439e-01; 7.5828911176731617e-01; 8.5934082472646001e-02
6119; 86; 110; 4.1982030696814199e-01; 7.1795994859578394e-01; 6.4214458488878123e-01; 7.9349791823605309e-01; 6.8880314931430453e-01; 6.6428398016465606e-02
6120; 86; 112; 1.5470071907421845e-01; 9.4851310593813298e-01; 5.7644717452405003e-01; 2.9075114607669200e-01; 1.0116634670445757e+00; 2.0017508593518751e-01
6121; 86; 113; 9.0019896528744903e-01; 3.5290087782419127e-01; 6.4214458488878112e-01; 9.3167726154402497e-01; 4.4423742603291738e-01; 3.8173694288061483e-01
6122; 86; 114; 2.2996038355724369e-01; 8.6224214352018458e-01; 6.4214458488878123e-01; 3.2165712813448061e-01; 9.7239552760664849e-01; 2.3583030640014319e-01
6123; 86; 116; 4.8301519315106556e-01; 6.8808251316438829e-01; 6.0114452665388274e-01; 1.2776718005022492e+00; 3.2318521815702722e-01; 6.1174788222997378e-02
6124; 86; 117; 1.1126686319534804e+00; 5.6246161472533973e-01; -1.9612778955448212e-01; 6.1794003170062439e-01; 7.1303109547196231e-01; 3.1311592163499324e-01
6125; 86; 121; 9.3876452181792014e-01; 3.2359335970908598e-01; 6.4214458488878112e-01; 1.1095896793267577e+00; 4.2094014506339117e-01; 1.2890408052014429e-01
6126; 86; 122; 1.7692222751943845e-01; 9.7775423228566816e-01; 4.7222791460267843e-01; 3.2605991941764334e-01; 8.5125174577707297e-01; 5.0197611593457681e-01
6127; 86; 123; 4.2367756117586808e-01; 7.1502866592446612e-01; 6.4214458488878123e-01; 5.4453708101394016e-01; 7.6415231893250390e-01; 3.2364588418323764e-01
6128; 86; 124; 1.2173996020041116e+00; 1.1184735123106720e-01; 6.4214458488878112e-01; 1.2399895429355041e+00; 2.2279007782013149e-01; 3.5270087319767690e-01
6129; 86; 128; 2.1669947668336331e-01; 1.0300968341133994e+00; 2.8567192630009397e-01; 9.0146959315958686e-01; 5.5511077587625213e-01; 1.8310162307465880e-01
6130; 86; 129; 1.4047060917774170e+00; 2.9305563646255234e-01; -8.8865608057972306e-02; 2.1415798812005438e-01; 1.0267525072251624e+00; 2.9759155173054774e-01
6131; 86; 130; 4.8304950880134989e-01; 6.6990953405901343e-01; 6.4214458488878123e-01; 6.2883991354487878e-01; 5.9460954167077584e-01; 5.6195600979680405e-01
6132; 86; 131; 8.1203174168686210e-01; 8.0724230166000321e-01; -2.3298809242267676e-01; 1.0603841126409779e+00; 3.6240536772997933e-01; 3.4563840269161789e-01
6133; 86; 133; 1.6929093159122965e-01; 9.0834730113984963e-01; 6.4214458488878123e-01; 1.5270628591178115e-01; 9.4588864539629747e-01; 5.8580110063866397e-01
6134; 86; 135; 2.5172714541243102e-01; 8.4570070538810294e-01; 6.4214458488878123e-01; 2.3027967280591810e-01; 8.7330912277088890e-01; 6.1659228415051737e-01
6135; 86; 136; 1.2056747568715407e+00; 3.7659078895525699e-01; 6.4129735454854786e-02; 4.3859503636741104e-01; 7.4204534196889771e-01; 5.5549188850444819e-01
6136; 86; 137; 1.3229782126668681e+00; 1.8551049635296141e-01; 2.9443956210372862e-01; 9.9200516486274415e-01; 2.8313365289108150e-01; 6.4214458488878112e-01
6137; 86; 138; 9.2250736827549673e-01; 3.3594782480200291e-01; 6.4214458488878112e-01; 1.0334904695893161e+00; 2.7805623639440036e-01; 5.8238739051379440e-01
6138; 86; 140; 1.2823647630677011e+00; 2.7605246579674292e-01; 1.5960614814968221e-01; 3.2445517675492630e-01; 8.5366889515059885e-01; 4.9927023551197414e-01
6139; 86; 141; 9.1651413941422333e-01; 7.2784192371693190e-01; -2.3298809242267676e-01; 9.8954766519460347e-01; 5.3219966373769179e-01; 8.3638698621736618e-02
6140; 86; 143; 4.2818198819045394e-01; 1.0559423149887261e+00; -1.3582992263742266e-01; 6.4406678022957409e-01; 5.6485600368848077e-01; 6.0303543434771123e-01
6141; 86; 148; 3.3789741383170946e-01; 7.8021645130541850e-01; 6.4214458488878123e-01; 5.0233341233061946e-01; 7.3254827116852717e-01; 4.6751246126975571e-01
6142; 86; 149; 5.4742459031745561e-01; 6.2098831944607324e-01; 6.4214458488878123e-01; 1.8960953244262937e-01; 9.9444936741491885e-01; 4.1272423451942286e-01
6143; 86; 152; 1.2002411288634807e+00; 1.2488676535178034e-01; 6.4214458488878112e-01; 1.2844866156193597e+00; 2.4541530735837538e-01; 2.2518282390237332e-01
6144; 86; 153; 8.9643226686377719e-01; 3.5576334351164174e-01; 6.4214458488878112e-01; 1.2365182210954777e+00; 2.3985334188939145e-01; 3.2010926013152768e-01
6145; 86; 154; 1.7549202135187275e-01; 9.7587223406975465e-01; 4.7893560632784304e-01; 1.0379250146895140e+00; 3.8746949545356446e-01; 3.2757144801455768e-01
6146; 86; 155; 5.8419466933420994e-01; 9.8038486009792136e-01; -2.3298809242267676e-01; 8.3181241029912389e-01; 6.1824175276625304e-01; 1.6006609176667272e-01
6147; 86; 157; 9.6976241081594161e-01; 3.0003681664139426e-01; 6.4214458488878112e-01; 1.0687789483569170e+00; 4.9732665007016880e-01; 2.6391428696498964e-02
6148; 86; 158; 2.2850477466239266e-01; 1.0456313425211468e+00; 2.3030487407865247e-01; 7.9427695389109099e-01; 5.9708471774373084e-01; 2.7231413603190341e-01
6149; 86; 160; 8.4366113864903447e-01; 3.9586624711906515e-01; 6.4214458488878112e-01; 9.5195314568380152e-01; 3.7091864591448853e-01; 5.1257616749606716e-01
6150; 86; 162; 2.1712975237318322e-01; 8.7199265640486134e-01; 6.4214458488878123e-01; 2.4437246750247360e-01; 8.8231848723697071e-01; 5.7204021267767069e-01
6151; 86; 163; 8.9627615170208630e-01; 5.7456357246509837e-01; 1.4806805762749595e-01; 2.2961745696919245e-01; 8.7753488092001986e-01; 6.0818185220550991e-01
6152; 86; 164; 4.1149221579755879e-01; 7.2428880016190278e-01; 6.4214458488878123e-01; 4.0101262648328251e-01; 8.8983591706261334e-01; 2.8611009988088731e-01
6153; 86; 166; 1.0456781829043211e+00; 2.4234536691618486e-01; 6.4214458488878112e-01; 9.9967992622405832e-01; 3.1180455662366907e-01; 5.6418990821203463e-01
6154; 86; 170; 1.7400715474796402e-01; 9.0476325340306496e-01; 6.4214458488878123e-01; 1.6158463196120831e-01; 9.5757159838881967e-01; 5.4416150371939309e-01
6155; 86; 172; 1.0446727284203476e+00; 5.1842823205804300e-01; 2.0105271235141275e-02; 1.1006449157387292e+00; 2.2204181432757800e-01; 5.9364130109331847e-01
6156; 86; 176; 5.3766579896715117e-01; 6.2840441764381616e-01; 6.4214458488878123e-01; 5.1659279138146230e-01; 7.3138486341271913e-01; 4.4565814297787548e-01
6157; 86; 180; 7.7037709932679643e-01; 4.5155773722598491e-01; 6.4214458488878112e-01; 2.5010644224755124e-01; 8.9299084980018584e-01; 5.3808266067922950e-01
6158; 86; 182; 6.5960358445691547e-01; 5.3573898821241450e-01; 6.4214458488878123e-01; 9.3731582790957269e-01; 5.1503327669151677e-01; 2.1210367511661449e-01
6159; 86; 184; 6.6977031929895059e-01; 9.1535248050365969e-01; -2.3298809242267676e-01; 4.9916597034658733e-01; 6.7477955784900923e-01; 6.0347013501894953e-01
6160; 86; 185; 2.2444280246788056e-01; 1.0402862219388647e+00; 2.4935559410411051e-01; 3.0203970736592006e-01; 1.0422524446582897e+00; 1.1168205625239125e-01
6161; 86; 187; 7.7030261052887272e-01; 4.5161434426062719e-01; 6.4214458488878112e-01; 8.7403993408959157e-01; 4.6104096899441910e-01; 4.4273326325240769e-01
6162; 86; 188; 5.5490049698551136e-01; 6.1530707717156419e-01; 6.4214458488878123e-01; 5.3976672338379639e-01; 6.4853090519185619e-01; 5.9306475034889838e-01
6163; 86; 191; 7.6841157999971932e-01; 8.4039101760864199e-01; -2.3298809242267676e-01; 2.4737136640760560e-01; 9.4744920688516476e-01; 4.1973863056033639e-01
6164; 86; 192; 2.7691206237857380e-01; 1.1093301512559257e+00; 3.2738553240947432e-03; 8.7503109394094980e-01; 5.3830082923040334e-01; 2.6647502065408180e-01
6165; 86; 194; 5.7166938713551319e-01; 6.0256372284052828e-01; 6.4214458488878123e-01; 8.1569154809571542e-01; 5.6012250737439151e-01; 3.1905630624200976e-01
6166; 86; 197; 5.9722464105659279e-01; 5.8314325715539295e-01; 6.4214458488878123e-01; 5.2972941847924560e-01; 7.2064013032499974e-01; 4.4737904228476416e-01
6167; 86; 198; 1.2900827909482908e+00; 1.4222364275795804e-01; 4.4871966035911887e-01; 1.2762915568738515e+00; 1.4654909294016444e-01; 4.6262605450633659e-01
6168; 86; 199; 8.6728516273613099e-01; 6.5312489128888351e-01; 2.0347674298254681e-02; 1.1209250756325229e+00; 3.8592658248327771e-01; 1.8854921850927125e-01
6169; 87; 89; 3.7936616778441312e-01; 4.3796519238956377e-01; 4.1698340214980850e-01; 9.6993734282138122e-01; 9.4810875755602053e-01; 4.6764833703658937e-01
6170; 87; 94; 9.4660460162391291e-01; 9.2629031134215722e-01; 4.7111701600720896e-01; 1.0122123672692369e+00; 1.0120623617307427e+00; 3.8104202548579397e-01
6171; 87; 101; 7.7778808795031573e-01; 7.7606071796905929e-01; 4.7111701600720896e-01; 7.8950758022971268e-01; 8.9154573440117701e-01; 1.2560149392107378e-01
6172; 87; 104; 3.5459939850991962e-01; 4.6579619126269967e-01; 2.5296422523808304e-01; 6.1877783390860497e-01; 7.5655055135071070e-01; 6.9897848205165564e-02
6173; 87; 107; 7.1427053850377920e-01; 7.1953653429909881e-01; 4.7111701600720896e-01; 7.1621427874597843e-01; 7.5978268907202939e-01; 3.4444133593190113e-01
6174; 87; 108; 6.7847998610629512e-01; 6.8768656881723533e-01; 4.7111701600720896e-01; 7.4990026917340269e-01; 8.6836033053811412e-01; 8.5934082472646001e-02
6175; 87; 109; 5.4384259750278918e-01; 5.6787293386782534e-01; 4.7111701600720901e-01; 5.6311011921092002e-01; 6.3995996746026562e-01; 2.9042332076620780e-01
6176; 87; 110; 3.6677306678663429e-01; 4.5211635501372632e-01; 3.3358495653384695e-01; 1.1203582167079915e+00; 1.1452435443687923e+00; 2.5954332771978383e-01
6177; 87; 113; 1.0513448483673424e+00; 1.0194985190918255e+00; 4.7111701600720896e-01; 1.0635966536609760e+00; 1.0575778771971582e+00; 3.8173694288061483e-01
6178; 87; 116; 5.8341565469654644e-01; 6.0308894539050784e-01; 4.7111701600720901e-01; 3.5321999105569163e-01; 4.6734626373596944e-01; 2.4382902989787428e-01
6179; 87; 117; 1.2577567993870642e+00; 1.2899073413580859e+00; 1.8589563047138541e-01; 5.4064680110407914e-01; 6.1444722586092304e-01; 3.0858667065990669e-01
6180; 87; 123; 8.9022161473101991e-01; 8.7611516550033919e-01; 4.7111701600720896e-01; 8.1652964320011867e-01; 8.5537616901791980e-01; 3.2364588418323764e-01
6181; 87; 128; 3.3112958615866411e-01; 4.9216976925590211e-01; 9.7534210872420202e-02; 8.8956430866409497e-01; 9.2190797916922262e-01; 3.1858641959777928e-01
6182; 87; 129; 9.5513956729269389e-01; 9.3388556605967521e-01; 4.7111701600720896e-01; 2.8271232052075917e-01; 5.4657738497979080e-01; -2.2311156937571641e-01
6183; 87; 136; 6.1115556883384026e-01; 6.2777465847843350e-01; 4.7111701600720901e-01; 7.8546712249863426e-01; 9.0664095567390046e-01; 6.4129735454854786e-02
6184; 87; 140; 1.2646134055476446e+00; 1.2822024123778988e+00; 2.3130385010641313e-01; 3.8474012778137934e-01; 4.3192634763907489e-01; 4.5257272289204586e-01
6185; 87; 141; 7.3036851961029692e-01; 7.3386210650251416e-01; 4.7111701600720896e-01; 7.3781123768222323e-01; 9.6272800243594414e-01; -2.5981109987492851e-01
6186; 87; 143; 5.8023030534769660e-01; 6.0025430719655604e-01; 4.7111701600720901e-01; 3.4400765473597883e-01; 4.7769838188635416e-01; 1.8281986863640060e-01
6187; 87; 144; 3.0359221425704552e-01; 5.2311415921121029e-01; -8.4833421480303151e-02; 4.2350244562184203e-01; 6.6366969964650058e-01; -1.9615387431615181e-01
6188; 87; 145; 5.0994610406302499e-01; 5.3770848896005152e-01; 4.7111701600720901e-01; 5.1373507696245857e-01; 5.4414410066098762e-01; 4.6104053047933335e-01
6189; 87; 148; 4.0423924394853261e-01; 4.4364009324343745e-01; 4.7111701600720901e-01; 4.0998234474822209e-01; 4.4984685537228702e-01; 4.6751246126975571e-01
6190; 87; 149; 6.7978207609369778e-01; 6.8884529698360952e-01; 4.7111701600720896e-01; 8.8643362556173977e-01; 1.0505230209213297e+00; -1.1357508215002898e-01
6191; 87; 152; 9.3305119717883467e-01; 9.1422915456135767e-01; 4.7111701600720896e-01; 9.6840660892998065e-01; 1.0204695048346779e+00; 2.2518282390237332e-01
6192; 87; 154; 5.2673877602084052e-01; 5.5265226563789560e-01; 4.7111701600720901e-01; 8.2447283076002942e-01; 8.8086514898119228e-01; 2.6306367247892304e-01
6193; 87; 155; 3.2253427858287875e-01; 5.0182851775089854e-01; 4.0611353544583839e-02; 8.2199519820711964e-01; 1.0053882051917822e+00; -1.5372847693792616e-01
6194; 87; 158; 3.5054653598283048e-01; 4.7035048783542860e-01; 2.2612393902787697e-01; 8.0244310345484304e-01; 8.5603055589749566e-01; 2.8026569544137320e-01
6195; 87; 159; 3.0663188422492355e-01; 5.1969841085448609e-01; -6.4703054023450557e-02; 5.1165966810006380e-01; 7.6719297603410874e-01; -2.7861345637842522e-01
6196; 87; 161; 4.2503139911687060e-01; 4.6214300476742010e-01; 4.7111701600720901e-01; 5.4948098412838919e-01; 6.9230641133764248e-01; 7.8373161236794497e-02
6197; 87; 163; 3.4244424150006170e-01; 4.7945522596742157e-01; 1.7246608573940730e-01; 8.4510451313458257e-01; 8.4568690413545955e-01; 4.3914459123855298e-01
6198; 87; 167; 1.1520484181435346e+00; 1.1091144933201980e+00; 4.7111701600720890e-01; 1.1654539110577107e+00; 1.1382942180648208e+00; 4.1438329249556172e-01
6199; 87; 168; 3.9923791971401323e-01; 4.3918942138836292e-01; 4.7111701600720901e-01; 3.7711898664290128e-01; 4.4049040248555948e-01; 4.0210133185968339e-01
6200; 87; 176; 9.5073682387348313e-01; 9.2996757048447365e-01; 4.7111701600720896e-01; 9.6815412764766517e-01; 9.5320811367730507e-01; 4.4565814297787548e-01
6201; 87; 184; 9.5576722293209371e-01; 9.3444411598724741e-01; 4.7111701600720896e-01; 7.1287393363760976e-01; 9.4539097153344698e-01; -2.7577741181825693e-01
6202; 87; 187; 9.1127506100601008e-01; 8.9485059963629954e-01; 4.7111701600720896e-01; 9.2877251062165800e-01; 9.1905178994392900e-01; 4.4273326325240769e-01
6203; 87; 190; 9.8356931923581170e-01; 9.5918516490324857e-01; 4.7111701600720896e-01; 9.5358173149334524e-01; 1.0114512642726805e+00; 2.1145375168844377e-01
